id,idcliente,estado,anom,,
123986,H-498-8645818-K,3665/558126-7035,,,
124009,L-492-8645865-B,3654/269930-4621,,,
124032,W-337-8645912-C,3628/652825-7911,,,
124055,K-327-8645959-J,3688/993491-9386,,,
124078,U-362-8646006-C,3605/428802-6128,,,
124101,L-492-8646053-V,3647/154619-1397,,,
124124,Z-503-8646100-L,3667/083930-2088,,,
124147,S-269-8646147-U,3609/007025-7752,,,
124170,T-242-8646194-X,3646/289449-3444,,,
124193,B-458-8646241-K,3648/172414-6667,,,
124216,F-385-8646288-X,3657/444668-9145,,,
124239,V-481-8646335-I,3647/821108-5226,,,
124262,G-343-8646382-D,3685/212476-6173,,,
124285,B-299-8646429-U,3664/194363-1118,,,
124308,I-269-8646476-P,3633/213288-8590,,,
124331,A-409-8646523-O,3654/796474-8360,,,
124354,I-267-8646570-V,3649/695092-7499,,,
124377,I-507-8646617-B,3654/343841-6502,,,
124400,V-344-8646664-S,3665/830336-2845,,,
124423,E-421-8646711-U,3634/140082-2884,,,
124446,Z-434-8646758-T,3680/779880-0229,,,
124469,Y-302-8646805-N,3636/166591-6544,,,
124492,D-244-8646852-C,3620/003448-0644,,,
124515,P-535-8646899-A,3676/755546-1864,,,
124538,R-375-8646946-E,3652/665292-7767,,,
124561,P-511-8646993-Y,3655/457634-8589,,,
124584,C-284-8647040-D,3621/481546-6284,,,
124607,H-529-8647087-A,3601/504678-7418,,,
124630,L-326-8647134-T,3609/007025-7752,,,
124653,K-253-8647181-Y,3685/019715-3931,,,
124676,L-421-8647228-E,3638/139818-6637,,,
124699,F-426-8647275-Z,3639/214191-7228,,,
124722,X-337-8647322-U,3628/999686-9894,,,
124745,E-446-8647369-C,3600/239473-0141,,,
124768,O-248-8647416-T,3672/235573-3855,,,
124791,L-400-8647463-Y,3664/457172-3215,,,
124814,U-410-8647510-F,3606/969920-2134,,,
124837,H-502-8647557-B,3673/855850-1618,,,
124860,S-385-8647604-Q,3660/870221-3743,,,
124883,C-501-8647651-F,3678/409035-8513,,,
124906,A-405-8647698-A,3673/761993-1970,,,
124929,R-400-8647745-C,3638/013647-6672,,,
124952,R-288-8647792-Y,3630/314957-9746,,,
124975,H-483-8647839-N,3657/252921-7602,,,
124998,X-279-8647886-E,3607/885031-0271,,,
125021,T-367-8647933-Q,3685/458229-9663,,,
125044,G-386-8647980-L,3608/736579-9373,,,
125067,F-459-8648027-A,3609/266032-8225,,,
125090,I-312-8648074-U,3657/461475-5157,,,
125113,H-490-8648121-H,3655/443523-6868,,,
125136,M-376-8648168-T,3663/862147-7699,,,
125159,I-516-8648215-X,3691/938888-9296,,,
125182,U-446-8648262-Q,3659/702970-2316,,,
125205,G-449-8648309-J,3608/736579-9373,,,
125228,G-339-8648356-X,3604/017078-0849,,,
125251,Y-442-8648403-B,3650/177457-3757,,,
125274,C-261-8648450-T,3673/354924-3545,,,
125297,T-243-8648497-T,3692/041203-7977,,,
125320,F-324-8648544-B,3680/303434-4379,,,
125343,D-468-8648591-S,3686/699468-0207,,,
125366,R-256-8648638-V,3693/387460-9787,,,
125389,A-528-8648685-E,3678/158683-1607,,,
125412,N-401-8648732-X,3628/745782-9803,,,
125435,U-367-8648779-V,3667/643484-0224,,,
125458,Z-386-8648826-M,3647/154619-1397,,,
125481,R-333-8648873-X,3630/238328-5465,,,
125504,T-522-8648920-L,3624/253241-2828,,,
125527,Z-500-8648967-T,3625/913360-0759,,,
125550,R-403-8649014-N,3617/072614-3307,,,
125573,A-484-8649061-J,3693/387460-9787,,,
125596,R-498-8649108-O,3683/405447-2774,,,
125619,N-469-8649155-S,3680/368177-6733,,,
125642,H-530-8649202-T,3650/565206-5596,,,
125665,L-307-8649249-F,3673/354924-3545,,,
125688,A-403-8649296-A,3620/997843-7163,,,
125711,Y-385-8649343-N,3604/231275-7628,,,
125734,B-284-8649390-A,3602/198310-3528,,,
125757,I-468-8649437-W,3600/793055-2131,,,
125780,N-367-8649484-E,3630/782858-2731,,,
125803,H-515-8649531-U,3691/387203-0095,,,
125826,U-338-8649578-P,3664/948084-4549,,,
125849,B-449-8649625-R,3657/107878-3238,,,
125872,Q-340-8649672-E,3609/651070-8585,,,
125895,N-270-8649719-U,3600/841048-0108,,,
125918,U-246-8649766-S,3612/198420-0909,,,
125941,J-331-8649813-O,3689/157253-6878,,,
125964,O-329-8649860-Z,3690/040744-2143,,,
125987,Q-414-8649907-Y,3682/448167-9992,,,
126010,H-401-8649954-P,3625/859597-6806,,,
126033,X-411-8650001-W,3667/643484-0224,,,
126056,B-375-8650048-P,3687/142339-2374,,,
126079,Q-456-8650095-X,3644/464318-2270,,,
126102,L-311-8650142-H,3619/078800-1458,,,
126125,T-396-8650189-Q,3680/938865-1624,,,
126148,A-269-8650236-U,3630/377158-3263,,,
126171,S-264-8650283-E,3680/779880-0229,,,
126194,X-386-8650330-Q,3652/726170-4605,,,
126217,G-294-8650377-H,3678/241731-4227,,,
126240,L-373-8650424-M,3600/068708-6320,,,
126263,E-239-8650471-P,3639/757430-5916,,,
126286,M-357-8650518-L,3625/913360-0759,,,
126309,A-447-8650565-Q,3673/761993-1970,,,
126332,D-366-8650612-M,3645/784122-5386,,,
126355,S-524-8650659-A,3629/745714-7254,,,
126378,W-478-8650706-T,3607/885031-0271,,,
126401,K-331-8650753-H,3646/091345-7960,,,
126424,P-532-8650800-U,3672/235573-3855,,,
126447,T-533-8650847-F,3693/885925-2172,,,
126470,A-239-8650894-O,3678/241731-4227,,,
126493,I-467-8650941-V,3627/870311-8174,,,
126516,B-397-8650988-K,3677/430169-5928,,,
126539,U-505-8651035-W,3608/245466-4059,,,
126562,S-308-8651082-R,3649/695092-7499,,,
126585,P-272-8651129-Z,3619/525221-1137,,,
126608,V-380-8651176-G,3604/743659-4252,,,
126631,D-353-8651223-A,3641/157643-2634,,,
126654,Z-351-8651270-N,3664/948084-4549,,,
126677,P-325-8651317-Q,3640/077994-6474,,,
126700,K-532-8651364-J,3636/170966-6055,,,
126723,N-233-8651411-A,3647/734264-3010,,,
126746,K-367-8651458-F,3634/140082-2884,,,
126769,Q-304-8651505-J,3609/832006-0868,,,
126792,L-499-8651552-R,3601/313282-1696,,,
126815,A-237-8651599-Z,3613/619855-2150,,,
126838,C-381-8651646-B,3640/306378-0641,,,
126861,Y-418-8651693-W,3672/630490-5241,,,
126884,X-354-8651740-T,3639/257328-1564,,,
126907,S-293-8651787-N,3678/153120-9826,,,
126930,D-467-8651834-X,3641/168615-4730,,,
126953,N-512-8651881-V,3624/846306-6913,,,
126976,S-231-8651928-B,3600/068708-6320,,,
126999,K-517-8651975-A,3614/012187-0895,,,
127022,C-251-8652022-N,3676/946437-2281,,,
127045,W-273-8652069-P,3656/900072-4809,,,
127068,A-524-8652116-O,3689/456257-2770,,,
127091,D-496-8652163-C,3681/466002-9473,,,
127114,X-353-8652210-S,3667/898949-0751,,,
127137,M-304-8652257-T,3610/667143-5405,,,
127160,G-251-8652304-Z,3689/456257-2770,,,
127183,V-476-8652351-J,3693/658035-5215,,,
127206,D-255-8652398-O,3670/377263-7416,,,
127229,B-491-8652445-I,3672/113356-1000,,,
127252,S-344-8652492-O,3643/677374-0133,,,
127275,D-323-8652539-I,3639/263580-5418,,,
127298,N-270-8652586-D,3612/198420-0909,,,
127321,F-382-8652633-S,3640/876759-6334,,,
127344,R-501-8652680-L,3606/372020-8715,,,
127367,Y-295-8652727-L,3621/620868-9380,,,
127390,X-514-8652774-J,3654/566401-6625,,,
127413,T-407-8652821-R,3625/768459-3282,,,
127436,J-439-8652868-P,3673/184762-6510,,,
127459,G-373-8652915-Z,3672/662358-6219,,,
127482,Z-402-8652962-P,3652/904773-0524,,,
127505,M-407-8653009-K,3694/467541-2024,,,
127528,Q-245-8653056-A,3625/859597-6806,,,
127551,I-278-8653103-S,3613/807292-1519,,,
127574,B-517-8653150-K,3662/145429-4860,,,
127597,Y-534-8653197-J,3677/830669-1048,,,
127620,L-365-8653244-U,3646/425801-1366,,,
127643,O-462-8653291-T,3623/162864-8635,,,
127666,Y-432-8653338-D,3606/758369-1651,,,
127689,U-282-8653385-I,3697/111146-8120,,,
127712,V-517-8653432-H,3658/135288-5740,,,
127735,H-346-8653479-B,3609/961819-3684,,,
127758,T-476-8653526-R,3617/442495-5947,,,
127781,Q-270-8653573-Y,3606/150112-1628,,,
127804,T-270-8653620-Q,3631/334834-2408,,,
127827,X-507-8653667-K,3637/000300-4574,,,
127850,E-244-8653714-G,3600/068708-6320,,,
127873,R-246-8653761-A,3635/213220-2865,,,
127896,W-452-8653808-L,3679/771909-4509,,,
127919,B-386-8653855-X,3671/130971-1562,,,
127942,H-435-8653902-W,3635/592384-1841,,,
127965,A-481-8653949-M,3668/471724-8446,,,
127988,P-521-8653996-O,3684/642294-3104,,,
128011,X-329-8654043-D,3671/631254-4132,,,
128034,V-367-8654090-G,3646/945529-4079,,,
128057,M-405-8654137-Z,3649/554663-7224,,,
128080,C-515-8654184-T,3672/933870-6742,,,
128103,U-451-8654231-Z,3658/496004-9493,,,
128126,U-451-8654278-V,3615/462516-4523,,,
128149,I-408-8654325-H,3601/313282-1696,,,
128172,R-398-8654372-L,3673/116658-5487,,,
128195,K-469-8654419-O,3631/603559-9636,,,
128218,D-323-8654466-T,3628/457859-2329,,,
128241,H-436-8654513-S,3662/961779-7935,,,
128264,A-426-8654560-E,3689/127590-7582,,,
128287,W-539-8654607-D,3664/194363-1118,,,
128310,D-426-8654654-P,3658/341450-1273,,,
128333,Q-256-8654701-E,3651/021024-1325,,,
128356,B-306-8654748-C,3667/731887-7852,,,
128379,N-294-8654795-E,3619/030179-6469,,,
128402,Q-513-8654842-N,3626/867557-6087,,,
128425,L-351-8654889-D,3683/446272-0137,,,
128448,L-288-8654936-Y,3697/500865-5418,,,
128471,V-469-8654983-J,3631/870605-0386,,,
128494,G-277-8655030-A,3682/514710-1123,,,
128517,P-430-8655077-O,3673/985187-8950,,,
128540,G-382-8655124-B,3670/037103-6628,,,
128563,I-389-8655171-Z,3683/405447-2774,,,
128586,Q-422-8655218-M,3694/467541-2024,,,
128609,A-401-8655265-I,3699/033731-0163,,,
128632,Q-418-8655312-I,3673/354924-3545,,,
128655,Z-277-8655359-G,3645/784122-5386,,,
128678,Z-232-8655406-V,3687/865539-7310,,,
128701,M-327-8655453-S,3661/563771-7268,,,
128724,W-338-8655500-L,3623/185356-6841,,,
128747,B-419-8655547-K,3621/481546-6284,,,
128770,X-262-8655594-V,3626/186916-1816,,,
128793,Z-533-8655641-O,3633/794262-9522,,,
128816,I-251-8655688-J,3622/546350-1990,,,
128839,I-408-8655735-H,3623/384289-6172,,,
128862,U-395-8655782-Q,3610/373730-4204,,,
128885,D-348-8655829-F,3658/196797-6009,,,
128908,Y-335-8655876-I,3685/392103-3957,,,
128931,F-289-8655923-J,3677/430169-5928,,,
128954,Z-513-8655970-I,3613/619855-2150,,,
128977,J-255-8656017-X,3610/644794-2577,,,
129000,Q-232-8656064-Z,3671/371016-1932,,,
129023,Q-396-8656111-R,3674/343275-8830,,,
129046,R-238-8656158-B,3684/005650-6261,,,
129069,Y-399-8656205-A,3676/946437-2281,,,
129092,G-529-8656252-G,3614/915485-5004,,,
129115,I-271-8656299-I,3649/554663-7224,,,
129138,M-533-8656346-F,3680/536652-2886,,,
129161,U-390-8656393-N,3660/384803-9433,,,
129184,U-291-8656440-V,3667/103562-6908,,,
129207,O-244-8656487-B,3603/763975-0165,,,
129230,O-469-8656534-S,3602/238232-0671,,,
129253,Y-406-8656581-Y,3687/142339-2374,,,
129276,Y-528-8656628-I,3630/873695-3113,,,
129299,S-499-8656675-C,3650/207851-7128,,,
129322,L-314-8656722-Z,3694/467541-2024,,,
129345,V-466-8656769-C,3603/333040-5860,,,
129368,I-350-8656816-E,3667/731887-7852,,,
129391,V-499-8656863-U,3605/495934-5948,,,
129414,A-280-8656910-G,3609/849601-8724,,,
129437,U-235-8656957-C,3652/898935-9268,,,
129460,H-400-8657004-P,3617/442495-5947,,,
129483,Z-476-8657051-J,3600/371926-4279,,,
129506,S-380-8657098-M,3629/281579-2966,,,
129529,W-448-8657145-N,3636/087437-6318,,,
129552,N-299-8657192-T,3638/990621-0633,,,
129575,Z-356-8657239-N,3689/630531-9518,,,
129598,Q-524-8657286-W,3649/125883-8910,,,
129621,X-362-8657333-O,3611/037567-0515,,,
129644,J-344-8657380-G,3605/226468-2732,,,
129667,I-402-8657427-Y,3613/242284-2780,,,
129690,J-330-8657474-G,3682/519362-9183,,,
129713,K-293-8657521-X,3615/462516-4523,,,
129736,C-427-8657568-A,3600/647488-6921,,,
129759,I-524-8657615-O,3624/253241-2828,,,
129782,D-477-8657662-L,3634/311779-7953,,,
129805,G-418-8657709-W,3673/761993-1970,,,
129828,M-489-8657756-J,3642/900881-0813,,,
129851,B-354-8657803-F,3674/518509-0394,,,
129874,O-480-8657850-L,3638/834772-0580,,,
129897,U-455-8657897-L,3600/593918-7149,,,
129920,Q-249-8657944-A,3672/662358-6219,,,
129943,O-532-8657991-Y,3646/693861-5771,,,
129966,I-365-8658038-G,3608/590673-6896,,,
129989,S-257-8658085-C,3610/709945-8615,,,
130012,X-310-8658132-T,3631/532431-7023,,,
130035,U-336-8658179-H,3693/057618-2840,,,
130058,Q-355-8658226-I,3693/610958-4030,,,
130081,C-421-8658273-G,3643/326253-6148,,,
130104,U-369-8658320-K,3607/608462-2974,,,
130127,A-293-8658367-L,3677/513922-5580,,,
130150,A-512-8658414-X,3686/417251-9115,,,
130173,W-513-8658461-K,3697/111146-8120,,,
130196,I-275-8658508-E,3682/776377-0876,,,
130219,G-230-8658555-D,3611/660310-9440,,,
130242,P-332-8658602-Z,3654/479036-1807,,,
130265,C-419-8658649-I,3643/326253-6148,,,
130288,B-353-8658696-P,3651/130013-4313,,,
130311,W-492-8658743-P,3692/378426-2009,,,
130334,X-489-8658790-V,3644/055525-0048,,,
130357,H-230-8658837-Z,3621/149069-1079,,,
130380,O-390-8658884-V,3626/870077-3873,,,
130403,Z-361-8658931-X,3642/529435-5950,,,
130426,H-481-8658978-K,3654/269930-4621,,,
130449,O-468-8659025-A,3699/004360-5203,,,
130472,N-513-8659072-V,3666/791324-4061,,,
130495,O-233-8659119-Y,3621/081318-7310,,,
130518,J-252-8659166-D,3643/757170-6284,,,
130541,U-370-8659213-M,3687/142339-2374,,,
130564,L-530-8659260-W,3641/125657-8243,,,
130587,M-247-8659307-R,3641/829401-6110,,,
130610,V-346-8659354-H,3682/519362-9183,,,
130633,N-480-8659401-M,3631/603559-9636,,,
130656,L-514-8659448-X,3659/607016-7981,,,
130679,X-328-8659495-N,3632/604599-9056,,,
130702,K-262-8659542-V,3683/378753-1773,,,
130725,Q-337-8659589-B,3677/160528-3492,,,
130748,L-450-8659636-O,3629/509448-8990,,,
130771,H-480-8659683-Y,3684/143445-1162,,,
130794,F-342-8659730-R,3631/334834-2408,,,
130817,M-536-8659777-H,3683/507771-7715,,,
130840,J-337-8659824-C,3614/825536-8289,,,
130863,J-257-8659871-D,3612/126454-4216,,,
130886,S-243-8659918-F,3699/899990-6087,,,
130909,D-255-8659965-W,3693/491255-0793,,,
130932,V-375-8660012-P,3662/068882-4005,,,
130955,E-253-8660059-W,3636/087437-6318,,,
130978,O-256-8660106-K,3673/100425-2472,,,
131001,E-417-8660153-N,3608/932526-4662,,,
131024,M-421-8660200-Q,3635/619435-5255,,,
131047,L-481-8660247-O,3699/399994-2695,,,
131070,A-268-8660294-T,3674/515939-3915,,,
131093,B-337-8660341-Z,3658/657357-3785,,,
131116,Q-273-8660388-B,3673/761993-1970,,,
131139,S-242-8660435-G,3662/469435-1862,,,
131162,A-442-8660482-R,3665/611263-8033,,,
131185,H-352-8660529-D,3602/198310-3528,,,
131208,T-451-8660576-I,3664/137999-5425,,,
131231,M-299-8660623-F,3642/678281-9598,,,
131254,O-268-8660670-Y,3632/604599-9056,,,
131277,Q-421-8660717-S,3658/496004-9493,,,
131300,K-374-8660764-X,3684/005650-6261,,,
131323,J-332-8660811-B,3605/436902-8357,,,
131346,O-292-8660858-D,3620/287559-7320,,,
131369,F-467-8660905-F,3693/658035-5215,,,
131392,Q-241-8660952-T,3694/955620-9100,,,
131415,J-462-8660999-N,3608/736579-9373,,,
131438,L-466-8661046-Z,3660/563810-8815,,,
131461,S-533-8661093-Z,3606/050184-6655,,,
131484,C-428-8661140-E,3698/879720-4553,,,
131507,K-381-8661187-Y,3677/911641-6139,,,
131530,Z-495-8661234-Q,3679/293937-6877,,,
131553,H-444-8661281-W,3678/167501-0725,,,
131576,L-397-8661328-U,3679/293937-6877,,,
131599,O-232-8661375-E,3601/504678-7418,,,
131622,S-270-8661422-S,3609/582725-5264,,,
131645,T-296-8661469-O,3676/328537-5854,,,
131668,G-524-8661516-W,3657/822445-5488,,,
131691,P-475-8661563-S,3673/354924-3545,,,
131714,A-455-8661610-O,3658/341450-1273,,,
131737,F-468-8661657-Z,3613/058609-9114,,,
131760,T-323-8661704-W,3662/148325-9546,,,
131783,M-259-8661751-O,3668/021082-9427,,,
131806,J-360-8661798-H,3677/430169-5928,,,
131829,N-346-8661845-O,3678/747765-7357,,,
131852,B-492-8661892-S,3629/066427-5042,,,
131875,P-339-8661939-S,3620/287559-7320,,,
131898,Q-487-8661986-S,3662/148325-9546,,,
131921,Q-238-8662033-G,3644/926803-4417,,,
131944,V-428-8662080-K,3698/807114-6736,,,
131967,W-429-8662127-O,3691/777008-3999,,,
131990,F-278-8662174-Y,3660/524161-7699,,,
132013,G-367-8662221-K,3691/170935-6915,,,
132036,J-450-8662268-H,3693/057618-2840,,,
132059,J-540-8662315-H,3600/934453-0737,,,
132082,O-296-8662362-L,3646/693861-5771,,,
132105,F-499-8662409-I,3665/830336-2845,,,
132128,G-439-8662456-A,3619/488377-8812,,,
132151,F-438-8662503-I,3676/733058-1184,,,
132174,J-285-8662550-W,3659/325771-3661,,,
132197,F-505-8662597-A,3659/565454-9432,,,
132220,J-271-8662644-C,3669/718026-2215,,,
132243,A-413-8662691-D,3649/125883-8910,,,
132266,G-465-8662738-N,3603/029489-9617,,,
132289,P-436-8662785-S,3619/030179-6469,,,
132312,Q-388-8662832-W,3668/021082-9427,,,
132335,H-411-8662879-B,3605/665449-3063,,,
132358,D-491-8662926-E,3615/431992-4448,,,
132381,B-366-8662973-L,3684/319454-1802,,,
132404,H-405-8663020-P,3643/757170-6284,,,
132427,P-280-8663067-J,3657/692195-1551,,,
132450,B-286-8663114-P,3636/505005-8697,,,
132473,L-369-8663161-T,3615/128880-1847,,,
132496,S-473-8663208-U,3689/630531-9518,,,
132519,I-512-8663255-V,3684/497978-6174,,,
132542,G-446-8663302-I,3678/167501-0725,,,
132565,L-506-8663349-G,3681/208579-2550,,,
132588,U-352-8663396-R,3601/506315-1415,,,
132611,J-458-8663443-U,3672/520017-0488,,,
132634,L-467-8663490-W,3688/827188-3676,,,
132657,D-401-8663537-A,3661/563771-7268,,,
132680,W-428-8663584-P,3606/848499-9706,,,
132703,W-248-8663631-C,3665/349731-0734,,,
132726,H-345-8663678-R,3609/832006-0868,,,
132749,L-463-8663725-O,3667/898949-0751,,,
132772,K-258-8663772-E,3665/466824-4736,,,
132795,F-384-8663819-R,3657/530210-2024,,,
132818,T-536-8663866-M,3683/507771-7715,,,
132841,R-342-8663913-D,3684/415689-0229,,,
132864,C-457-8663960-R,3628/803432-6891,,,
132887,E-402-8664007-Y,3615/431992-4448,,,
132910,C-512-8664054-G,3619/585262-7070,,,
132933,R-352-8664101-T,3613/242284-2780,,,
132956,U-382-8664148-B,3623/384289-6172,,,
132979,J-510-8664195-F,3680/167343-8072,,,
133002,W-527-8664242-U,3605/840687-6868,,,
133025,A-239-8664289-M,3678/241731-4227,,,
133048,C-355-8664336-G,3606/564188-2189,,,
133071,Q-296-8664383-M,3650/565206-5596,,,
133094,L-431-8664430-T,3607/341224-7137,,,
133117,E-374-8664477-D,3618/155527-5870,,,
133140,Y-433-8664524-N,3670/551176-3395,,,
133163,Y-526-8664571-H,3605/485755-3916,,,
133186,L-365-8664618-A,3616/797954-8695,,,
133209,D-262-8664665-K,3663/044249-2999,,,
133232,V-463-8664712-P,3606/282856-5562,,,
133255,Q-426-8664759-P,3694/467541-2024,,,
133278,W-450-8664806-C,3682/889312-0453,,,
133301,B-331-8664853-E,3698/125132-9974,,,
133324,D-397-8664900-N,3680/536652-2886,,,
133347,V-433-8664947-B,3684/282509-4744,,,
133370,R-324-8664994-T,3670/926862-9312,,,
133393,U-397-8665041-F,3641/531374-7261,,,
133416,I-359-8665088-E,3638/101815-2951,,,
133439,R-311-8665135-K,3696/992342-0081,,,
133462,H-444-8665182-G,3613/842809-3385,,,
133485,W-432-8665229-U,3647/821108-5226,,,
133508,J-411-8665276-Z,3660/524161-7699,,,
133531,M-519-8665323-N,3609/582725-5264,,,
133554,K-515-8665370-G,3623/185356-6841,,,
133577,S-239-8665417-R,3699/004360-5203,,,
133600,P-379-8665464-C,3674/518509-0394,,,
133623,K-438-8665511-A,3691/212440-0767,,,
133646,D-403-8665558-K,3633/968044-0898,,,
133669,N-338-8665605-R,3610/566487-1410,,,
133692,R-535-8665652-G,3670/778425-3633,,,
133715,W-311-8665699-Z,3689/335348-2330,,,
133738,P-431-8665746-E,3605/436902-8357,,,
133761,B-442-8665793-D,3638/383472-5804,,,
133784,B-476-8665840-G,3649/695092-7499,,,
133807,K-526-8665887-Y,3650/058076-6761,,,
133830,Z-381-8665934-G,3646/091345-7960,,,
133853,N-422-8665981-O,3641/194152-1483,,,
133876,H-376-8666028-Y,3621/978776-5944,,,
133899,A-258-8666075-E,3613/827056-6132,,,
133922,V-342-8666122-N,3673/761993-1970,,,
133945,R-327-8666169-V,3605/485755-3916,,,
133968,N-277-8666216-B,3619/471857-6076,,,
133991,Y-539-8666263-B,3609/411706-4510,,,
134014,L-251-8666310-R,3613/031282-2722,,,
134037,R-290-8666357-J,3660/641577-5024,,,
134060,S-401-8666404-A,3699/399994-2695,,,
134083,S-492-8666451-S,3673/354924-3545,,,
134106,R-331-8666498-P,3689/515344-9468,,,
134129,E-433-8666545-S,3684/319454-1802,,,
134152,G-533-8666592-S,3647/675885-9375,,,
134175,Z-434-8666639-G,3661/139257-1545,,,
134198,O-410-8666686-W,3619/585262-7070,,,
134221,H-438-8666733-G,3671/378914-2359,,,
134244,V-315-8666780-H,3639/971125-0864,,,
134267,S-537-8666827-H,3617/203793-6478,,,
134290,H-532-8666874-Y,3651/471259-2581,,,
134313,R-299-8666921-V,3624/486808-2787,,,
134336,H-336-8666968-K,3612/296455-9249,,,
134359,E-391-8667015-I,3650/177457-3757,,,
134382,S-261-8667062-F,3637/313803-8186,,,
134405,P-261-8667109-V,3610/049297-8123,,,
134428,E-400-8667156-F,3613/619855-2150,,,
134451,D-254-8667203-L,3614/829725-8977,,,
134474,V-249-8667250-K,3657/107878-3238,,,
134497,A-530-8667297-U,3618/374307-7168,,,
134520,W-242-8667344-I,3655/627788-2741,,,
134543,L-441-8667391-A,3664/168582-8617,,,
134566,P-510-8667438-Z,3649/923114-8976,,,
134589,J-243-8667485-C,3691/387203-0095,,,
134612,Q-306-8667532-T,3629/109344-7723,,,
134635,A-403-8667579-S,3699/851419-2619,,,
134658,N-459-8667626-S,3622/480061-4582,,,
134681,Z-383-8667673-G,3641/468966-7013,,,
134704,F-478-8667720-B,3692/528931-6123,,,
134727,X-526-8667767-U,3606/713610-6751,,,
134750,Q-399-8667814-Y,3639/257328-1564,,,
134773,S-376-8667861-Y,3664/948084-4549,,,
134796,U-248-8667908-X,3604/421884-8089,,,
134819,L-302-8667955-P,3659/607016-7981,,,
134842,C-370-8668002-X,3671/180952-7609,,,
134865,I-249-8668049-E,3652/906447-9799,,,
134888,Z-439-8668096-X,3662/817897-3125,,,
134911,R-435-8668143-L,3648/223403-4666,,,
134934,Y-428-8668190-S,3609/961819-3684,,,
134957,Y-359-8668237-T,3615/829498-9169,,,
134980,Z-231-8668284-Z,3606/119381-3300,,,
135003,V-395-8668331-F,3691/597442-1163,,,
135026,H-250-8668378-X,3612/754660-5642,,,
135049,R-332-8668425-O,3623/384289-6172,,,
135072,E-395-8668472-Q,3699/004360-5203,,,
135095,J-408-8668519-B,3640/330191-3871,,,
135118,H-239-8668566-B,3620/997843-7163,,,
135141,E-428-8668613-D,3652/904773-0524,,,
135164,J-470-8668660-H,3670/836405-9150,,,
135187,M-257-8668707-D,3666/791324-4061,,,
135210,S-518-8668754-N,3628/652825-7911,,,
135233,Z-360-8668801-I,3676/477220-5125,,,
135256,E-397-8668848-W,3651/471259-2581,,,
135279,T-330-8668895-X,3668/021082-9427,,,
135302,L-379-8668942-M,3641/221893-6107,,,
135325,R-267-8668989-K,3675/382555-2005,,,
135348,P-276-8669036-Q,3697/221054-4548,,,
135371,C-523-8669083-L,3655/443523-6868,,,
135394,R-469-8669130-S,3682/889312-0453,,,
135417,O-387-8669177-K,3605/226468-2732,,,
135440,U-334-8669224-A,3678/747765-7357,,,
135463,N-467-8669271-M,3670/551176-3395,,,
135486,Y-368-8669318-B,3658/879818-4026,,,
135509,E-260-8669365-C,3628/410672-6621,,,
135532,C-496-8669412-I,3622/480061-4582,,,
135555,L-463-8669459-Y,3698/631919-4633,,,
135578,F-236-8669506-H,3615/248826-0016,,,
135601,L-481-8669553-N,3682/968499-0427,,,
135624,G-493-8669600-K,3619/030179-6469,,,
135647,T-531-8669647-T,3685/212476-6173,,,
135670,Z-421-8669694-H,3613/450623-4801,,,
135693,F-258-8669741-W,3670/608744-5227,,,
135716,Y-438-8669788-C,3668/471724-8446,,,
135739,X-253-8669835-G,3696/801721-6975,,,
135762,J-490-8669882-S,3692/980753-0108,,,
135785,B-237-8669929-J,3648/526842-0131,,,
135808,R-522-8669976-O,3688/993491-9386,,,
135831,J-456-8670023-Q,3628/803432-6891,,,
135854,U-443-8670070-T,3630/055566-2768,,,
135877,N-356-8670117-N,3642/712519-6421,,,
135900,W-426-8670164-I,3699/090587-3006,,,
135923,E-274-8670211-O,3655/236282-2502,,,
135946,Q-230-8670258-F,3628/668417-6723,,,
135969,T-484-8670305-I,3678/158683-1607,,,
135992,E-343-8670352-A,3666/791324-4061,,,
136015,Z-539-8670399-J,3617/203793-6478,,,
136038,Q-414-8670446-H,3634/546169-9461,,,
136061,Y-350-8670493-O,3692/888526-9233,,,
136084,A-499-8670540-Q,3664/168582-8617,,,
136107,N-406-8670587-Q,3679/177971-7141,,,
136130,R-246-8670634-U,3673/879383-3776,,,
136153,N-361-8670681-E,3645/100130-1541,,,
136176,O-261-8670728-Q,3610/695682-1501,,,
136199,W-500-8670775-O,3669/718026-2215,,,
136222,V-424-8670822-K,3619/585262-7070,,,
136245,L-399-8670869-T,3661/595218-4540,,,
136268,Q-376-8670916-N,3605/671002-7202,,,
136291,J-539-8670963-N,3691/170935-6915,,,
136314,N-355-8671010-I,3608/471186-2096,,,
136337,S-521-8671057-X,3689/135834-4430,,,
136360,V-508-8671104-T,3635/684548-9693,,,
136383,V-234-8671151-D,3654/533361-0261,,,
136406,L-456-8671198-J,3654/479036-1807,,,
136429,G-276-8671245-S,3629/912296-7660,,,
136452,Q-406-8671292-L,3655/457634-8589,,,
136475,F-445-8671339-T,3694/955620-9100,,,
136498,J-326-8671386-Y,3679/056296-6741,,,
136521,P-463-8671433-U,3645/818326-7671,,,
136544,O-405-8671480-R,3684/217045-1010,,,
136567,A-505-8671527-R,3612/174929-5277,,,
136590,G-344-8671574-F,3679/293937-6877,,,
136613,Q-234-8671621-N,3684/005650-6261,,,
136636,I-352-8671668-X,3664/692289-3308,,,
136659,Q-521-8671715-N,3646/289449-3444,,,
136682,L-470-8671762-O,3658/657357-3785,,,
136705,U-458-8671809-M,3624/637100-5197,,,
